author_id_1,author_id_2,same_author
https://openalex.org/A5000001306,https://openalex.org/A5000008557,1
https://openalex.org/A5000001306,https://openalex.org/A5000016006,1
https://openalex.org/A5000001306,https://openalex.org/A5000027274,1
https://openalex.org/A5000001312,https://openalex.org/A5000005202,1
https://openalex.org/A5000001312,https://openalex.org/A5000014150,1
https://openalex.org/A5000001312,https://openalex.org/A5000015159,1
https://openalex.org/A5000001312,https://openalex.org/A5000016037,1
https://openalex.org/A5000001322,https://openalex.org/A5000015327,1
https://openalex.org/A5000001322,https://openalex.org/A5000020825,1
https://openalex.org/A5000001322,https://openalex.org/A5000023527,1
https://openalex.org/A5000001323,https://openalex.org/A5000004691,1
https://openalex.org/A5000001323,https://openalex.org/A5000017510,1
https://openalex.org/A5000001352,https://openalex.org/A5000007224,1
https://openalex.org/A5000001352,https://openalex.org/A5000017216,1
https://openalex.org/A5000001361,https://openalex.org/A5000009959,1
https://openalex.org/A5000001369,https://openalex.org/A5000004408,1
https://openalex.org/A5000001435,https://openalex.org/A5000002071,1
https://openalex.org/A5000001435,https://openalex.org/A5000005965,1
https://openalex.org/A5000001435,https://openalex.org/A5000019078,1
https://openalex.org/A5000001435,https://openalex.org/A5000024467,1
https://openalex.org/A5000001435,https://openalex.org/A5000027341,1
https://openalex.org/A5000001452,https://openalex.org/A5000004912,1
https://openalex.org/A5000001452,https://openalex.org/A5000004958,1
https://openalex.org/A5000001452,https://openalex.org/A5000010106,1
https://openalex.org/A5000001452,https://openalex.org/A5000012223,1
https://openalex.org/A5000001452,https://openalex.org/A5000013144,1
https://openalex.org/A5000001455,https://openalex.org/A5000003377,1
https://openalex.org/A5000001455,https://openalex.org/A5000008579,1
https://openalex.org/A5000001455,https://openalex.org/A5000011776,1
https://openalex.org/A5000001455,https://openalex.org/A5000013478,1
https://openalex.org/A5000001482,https://openalex.org/A5000007449,1
https://openalex.org/A5000001482,https://openalex.org/A5000017022,1
https://openalex.org/A5000001486,https://openalex.org/A5000010124,1
https://openalex.org/A5000001505,https://openalex.org/A5000017829,1
https://openalex.org/A5000001570,https://openalex.org/A5000013343,1
https://openalex.org/A5000001570,https://openalex.org/A5000015029,1
https://openalex.org/A5000001577,https://openalex.org/A5000007224,1
https://openalex.org/A5000001636,https://openalex.org/A5000012237,1
https://openalex.org/A5000001636,https://openalex.org/A5000022785,1
https://openalex.org/A5000001636,https://openalex.org/A5000026742,1
https://openalex.org/A5000001652,https://openalex.org/A5000004388,1
https://openalex.org/A5000001652,https://openalex.org/A5000008366,1
https://openalex.org/A5000001652,https://openalex.org/A5000009056,1
https://openalex.org/A5000001652,https://openalex.org/A5000014442,1
https://openalex.org/A5000001652,https://openalex.org/A5000016946,1
https://openalex.org/A5000001652,https://openalex.org/A5000019509,1
https://openalex.org/A5000001652,https://openalex.org/A5000024855,1
https://openalex.org/A5000001740,https://openalex.org/A5000004022,1
https://openalex.org/A5000001740,https://openalex.org/A5000010327,1
https://openalex.org/A5000001740,https://openalex.org/A5000018316,1
https://openalex.org/A5000001744,https://openalex.org/A5000004348,1
https://openalex.org/A5000001744,https://openalex.org/A5000008855,1
https://openalex.org/A5000001744,https://openalex.org/A5000016082,1
https://openalex.org/A5000001772,https://openalex.org/A5000023122,1
https://openalex.org/A5000001777,https://openalex.org/A5000005835,1
https://openalex.org/A5000001782,https://openalex.org/A5000002237,1
https://openalex.org/A5000001782,https://openalex.org/A5000025674,1
https://openalex.org/A5000001789,https://openalex.org/A5000004818,1
https://openalex.org/A5000001789,https://openalex.org/A5000004870,1
https://openalex.org/A5000001789,https://openalex.org/A5000011549,1
https://openalex.org/A5000001789,https://openalex.org/A5000012839,1
https://openalex.org/A5000001789,https://openalex.org/A5000013874,1
https://openalex.org/A5000001789,https://openalex.org/A5000015458,1
https://openalex.org/A5000001789,https://openalex.org/A5000015914,1
https://openalex.org/A5000001789,https://openalex.org/A5000020618,1
https://openalex.org/A5000001805,https://openalex.org/A5000011673,1
https://openalex.org/A5000001805,https://openalex.org/A5000012839,1
https://openalex.org/A5000001805,https://openalex.org/A5000013965,1
https://openalex.org/A5000001805,https://openalex.org/A5000021637,1
https://openalex.org/A5000001805,https://openalex.org/A5000022974,1
https://openalex.org/A5000001807,https://openalex.org/A5000021475,1
https://openalex.org/A5000001824,https://openalex.org/A5000011565,1
https://openalex.org/A5000001824,https://openalex.org/A5000012565,1
https://openalex.org/A5000001824,https://openalex.org/A5000013112,1
https://openalex.org/A5000001891,https://openalex.org/A5000006984,1
https://openalex.org/A5000001891,https://openalex.org/A5000011359,1
https://openalex.org/A5000001891,https://openalex.org/A5000015275,1
https://openalex.org/A5000001891,https://openalex.org/A5000025750,1
https://openalex.org/A5000001903,https://openalex.org/A5000011549,1
https://openalex.org/A5000001924,https://openalex.org/A5000019275,1
https://openalex.org/A5000001945,https://openalex.org/A5000004882,1
https://openalex.org/A5000001945,https://openalex.org/A5000013144,1
https://openalex.org/A5000001960,https://openalex.org/A5000008223,1
https://openalex.org/A5000001986,https://openalex.org/A5000017624,1
https://openalex.org/A5000001986,https://openalex.org/A5000021767,1
https://openalex.org/A5000001986,https://openalex.org/A5000023532,1
https://openalex.org/A5000002000,https://openalex.org/A5000004208,1
https://openalex.org/A5000002000,https://openalex.org/A5000004260,1
https://openalex.org/A5000002000,https://openalex.org/A5000005763,1
https://openalex.org/A5000002000,https://openalex.org/A5000011651,1
https://openalex.org/A5000002000,https://openalex.org/A5000020168,1
https://openalex.org/A5000002000,https://openalex.org/A5000023869,1
https://openalex.org/A5000002018,https://openalex.org/A5000012641,1
https://openalex.org/A5000002018,https://openalex.org/A5000020146,1
https://openalex.org/A5000002071,https://openalex.org/A5000004359,1
https://openalex.org/A5000002071,https://openalex.org/A5000004992,1
https://openalex.org/A5000002071,https://openalex.org/A5000005965,1
https://openalex.org/A5000002071,https://openalex.org/A5000013222,1
https://openalex.org/A5000002071,https://openalex.org/A5000013567,1
https://openalex.org/A5000002071,https://openalex.org/A5000016975,1
https://openalex.org/A5000002071,https://openalex.org/A5000017207,1
https://openalex.org/A5000002071,https://openalex.org/A5000019078,1
https://openalex.org/A5000002071,https://openalex.org/A5000027341,1
https://openalex.org/A5000002090,https://openalex.org/A5000008360,1
https://openalex.org/A5000002097,https://openalex.org/A5000003740,1
https://openalex.org/A5000002097,https://openalex.org/A5000006726,1
https://openalex.org/A5000002137,https://openalex.org/A5000009965,1
https://openalex.org/A5000002158,https://openalex.org/A5000002311,1
https://openalex.org/A5000002237,https://openalex.org/A5000016119,1
https://openalex.org/A5000002237,https://openalex.org/A5000021267,1
https://openalex.org/A5000002237,https://openalex.org/A5000025674,1
https://openalex.org/A5000002238,https://openalex.org/A5000008873,1
https://openalex.org/A5000002238,https://openalex.org/A5000008959,1
https://openalex.org/A5000002238,https://openalex.org/A5000011998,1
https://openalex.org/A5000002238,https://openalex.org/A5000014800,1
https://openalex.org/A5000002238,https://openalex.org/A5000016582,1
https://openalex.org/A5000002238,https://openalex.org/A5000025219,1
https://openalex.org/A5000002238,https://openalex.org/A5000025862,1
https://openalex.org/A5000002287,https://openalex.org/A5000011187,1
https://openalex.org/A5000002287,https://openalex.org/A5000014967,1
https://openalex.org/A5000002287,https://openalex.org/A5000019820,1
https://openalex.org/A5000002309,https://openalex.org/A5000023000,1
https://openalex.org/A5000002311,https://openalex.org/A5000023913,1
https://openalex.org/A5000002327,https://openalex.org/A5000009965,1
https://openalex.org/A5000002334,https://openalex.org/A5000020804,1
https://openalex.org/A5000002383,https://openalex.org/A5000013343,1
https://openalex.org/A5000002396,https://openalex.org/A5000004267,1
https://openalex.org/A5000002396,https://openalex.org/A5000005599,1
https://openalex.org/A5000002396,https://openalex.org/A5000009042,1
https://openalex.org/A5000002396,https://openalex.org/A5000010258,1
https://openalex.org/A5000002396,https://openalex.org/A5000013168,1
https://openalex.org/A5000002396,https://openalex.org/A5000017131,1
https://openalex.org/A5000002396,https://openalex.org/A5000020022,1
https://openalex.org/A5000002396,https://openalex.org/A5000023134,1
https://openalex.org/A5000002396,https://openalex.org/A5000026020,1
https://openalex.org/A5000002412,https://openalex.org/A5000003478,1
https://openalex.org/A5000002412,https://openalex.org/A5000005214,1
https://openalex.org/A5000002420,https://openalex.org/A5000004388,1
https://openalex.org/A5000002420,https://openalex.org/A5000013420,1
https://openalex.org/A5000002420,https://openalex.org/A5000017106,1
https://openalex.org/A5000002420,https://openalex.org/A5000020744,1
https://openalex.org/A5000002439,https://openalex.org/A5000009133,1
https://openalex.org/A5000002439,https://openalex.org/A5000025767,1
https://openalex.org/A5000002457,https://openalex.org/A5000005328,1
https://openalex.org/A5000002457,https://openalex.org/A5000006920,1
https://openalex.org/A5000002457,https://openalex.org/A5000015084,1
https://openalex.org/A5000002457,https://openalex.org/A5000018947,1
https://openalex.org/A5000002457,https://openalex.org/A5000025030,1
https://openalex.org/A5000002475,https://openalex.org/A5000007104,1
https://openalex.org/A5000002475,https://openalex.org/A5000007572,1
https://openalex.org/A5000002475,https://openalex.org/A5000007646,1
https://openalex.org/A5000002475,https://openalex.org/A5000007716,1
https://openalex.org/A5000002475,https://openalex.org/A5000008255,1
https://openalex.org/A5000002475,https://openalex.org/A5000010200,1
https://openalex.org/A5000002475,https://openalex.org/A5000014989,1
https://openalex.org/A5000002475,https://openalex.org/A5000016239,1
https://openalex.org/A5000002475,https://openalex.org/A5000017573,1
https://openalex.org/A5000002475,https://openalex.org/A5000019546,1
https://openalex.org/A5000002475,https://openalex.org/A5000023992,1
https://openalex.org/A5000002485,https://openalex.org/A5000004050,1
https://openalex.org/A5000002485,https://openalex.org/A5000015090,1
https://openalex.org/A5000002488,https://openalex.org/A5000012565,1
https://openalex.org/A5000002488,https://openalex.org/A5000016733,1
https://openalex.org/A5000002570,https://openalex.org/A5000014990,1
https://openalex.org/A5000002570,https://openalex.org/A5000021851,1
https://openalex.org/A5000002612,https://openalex.org/A5000010710,1
https://openalex.org/A5000002636,https://openalex.org/A5000003604,1
https://openalex.org/A5000002636,https://openalex.org/A5000003667,1
https://openalex.org/A5000002636,https://openalex.org/A5000010648,1
https://openalex.org/A5000002654,https://openalex.org/A5000004411,1
https://openalex.org/A5000002654,https://openalex.org/A5000009030,1
https://openalex.org/A5000002654,https://openalex.org/A5000009540,1
https://openalex.org/A5000002654,https://openalex.org/A5000009912,1
https://openalex.org/A5000002721,https://openalex.org/A5000020357,1
https://openalex.org/A5000002721,https://openalex.org/A5000023033,1
https://openalex.org/A5000002750,https://openalex.org/A5000004865,1
https://openalex.org/A5000002750,https://openalex.org/A5000015214,1
https://openalex.org/A5000002750,https://openalex.org/A5000024940,1
https://openalex.org/A5000002787,https://openalex.org/A5000018389,1
https://openalex.org/A5000002787,https://openalex.org/A5000018891,1
https://openalex.org/A5000002798,https://openalex.org/A5000011445,1
https://openalex.org/A5000002798,https://openalex.org/A5000015582,1
https://openalex.org/A5000002798,https://openalex.org/A5000024670,1
https://openalex.org/A5000002798,https://openalex.org/A5000025897,1
https://openalex.org/A5000002808,https://openalex.org/A5000005328,1
https://openalex.org/A5000002808,https://openalex.org/A5000017405,1
https://openalex.org/A5000002829,https://openalex.org/A5000007576,1
https://openalex.org/A5000002829,https://openalex.org/A5000018135,1
https://openalex.org/A5000002832,https://openalex.org/A5000011823,1
https://openalex.org/A5000002832,https://openalex.org/A5000014967,1
https://openalex.org/A5000002834,https://openalex.org/A5000018438,1
https://openalex.org/A5000002834,https://openalex.org/A5000025442,1
https://openalex.org/A5000002867,https://openalex.org/A5000007576,1
https://openalex.org/A5000002873,https://openalex.org/A5000004204,1
https://openalex.org/A5000002873,https://openalex.org/A5000010338,1
https://openalex.org/A5000002900,https://openalex.org/A5000008063,1
https://openalex.org/A5000002900,https://openalex.org/A5000015794,1
https://openalex.org/A5000002960,https://openalex.org/A5000005464,1
https://openalex.org/A5000002960,https://openalex.org/A5000023281,1
https://openalex.org/A5000003043,https://openalex.org/A5000011386,1
https://openalex.org/A5000003043,https://openalex.org/A5000017214,1
https://openalex.org/A5000003043,https://openalex.org/A5000026860,1
https://openalex.org/A5000003094,https://openalex.org/A5000020872,1
https://openalex.org/A5000003108,https://openalex.org/A5000008855,1
https://openalex.org/A5000003108,https://openalex.org/A5000012144,1
https://openalex.org/A5000003108,https://openalex.org/A5000021306,1
https://openalex.org/A5000003108,https://openalex.org/A5000026131,1
https://openalex.org/A5000003119,https://openalex.org/A5000004697,1
https://openalex.org/A5000003119,https://openalex.org/A5000008256,1
https://openalex.org/A5000003119,https://openalex.org/A5000012539,1
https://openalex.org/A5000003119,https://openalex.org/A5000016341,1
https://openalex.org/A5000003119,https://openalex.org/A5000016680,1
https://openalex.org/A5000003119,https://openalex.org/A5000017580,1
https://openalex.org/A5000003119,https://openalex.org/A5000020938,1
https://openalex.org/A5000003119,https://openalex.org/A5000023706,1
https://openalex.org/A5000003143,https://openalex.org/A5000007203,1
https://openalex.org/A5000003143,https://openalex.org/A5000010963,1
https://openalex.org/A5000003143,https://openalex.org/A5000022425,1
https://openalex.org/A5000003143,https://openalex.org/A5000022680,1
https://openalex.org/A5000003143,https://openalex.org/A5000022953,1
https://openalex.org/A5000003180,https://openalex.org/A5000008063,1
https://openalex.org/A5000003252,https://openalex.org/A5000004812,1
https://openalex.org/A5000003252,https://openalex.org/A5000011215,1
https://openalex.org/A5000003252,https://openalex.org/A5000017748,1
https://openalex.org/A5000003282,https://openalex.org/A5000009743,1
https://openalex.org/A5000003309,https://openalex.org/A5000005456,1
https://openalex.org/A5000003309,https://openalex.org/A5000005833,1
https://openalex.org/A5000003309,https://openalex.org/A5000010047,1
https://openalex.org/A5000003309,https://openalex.org/A5000011170,1
https://openalex.org/A5000003309,https://openalex.org/A5000011724,1
https://openalex.org/A5000003309,https://openalex.org/A5000012067,1
https://openalex.org/A5000003309,https://openalex.org/A5000013074,1
https://openalex.org/A5000003309,https://openalex.org/A5000014182,1
https://openalex.org/A5000003309,https://openalex.org/A5000026598,1
https://openalex.org/A5000003375,https://openalex.org/A5000005883,1
https://openalex.org/A5000003375,https://openalex.org/A5000007203,1
https://openalex.org/A5000003375,https://openalex.org/A5000010963,1
https://openalex.org/A5000003375,https://openalex.org/A5000022680,1
https://openalex.org/A5000003377,https://openalex.org/A5000008208,1
https://openalex.org/A5000003377,https://openalex.org/A5000011776,1
https://openalex.org/A5000003377,https://openalex.org/A5000027242,1
https://openalex.org/A5000003408,https://openalex.org/A5000011386,1
https://openalex.org/A5000003408,https://openalex.org/A5000017465,1
https://openalex.org/A5000003425,https://openalex.org/A5000025321,1
https://openalex.org/A5000003460,https://openalex.org/A5000004348,1
https://openalex.org/A5000003478,https://openalex.org/A5000027087,1
https://openalex.org/A5000003487,https://openalex.org/A5000020581,1
https://openalex.org/A5000003562,https://openalex.org/A5000012539,1
https://openalex.org/A5000003562,https://openalex.org/A5000023124,1
https://openalex.org/A5000003573,https://openalex.org/A5000012096,1
https://openalex.org/A5000003587,https://openalex.org/A5000008388,1
https://openalex.org/A5000003587,https://openalex.org/A5000018061,1
https://openalex.org/A5000003604,https://openalex.org/A5000005283,1
https://openalex.org/A5000003604,https://openalex.org/A5000010648,1
https://openalex.org/A5000003604,https://openalex.org/A5000011215,1
https://openalex.org/A5000003604,https://openalex.org/A5000012527,1
https://openalex.org/A5000003622,https://openalex.org/A5000014419,1
https://openalex.org/A5000003647,https://openalex.org/A5000004388,1
https://openalex.org/A5000003647,https://openalex.org/A5000008366,1
https://openalex.org/A5000003647,https://openalex.org/A5000009056,1
https://openalex.org/A5000003647,https://openalex.org/A5000014442,1
https://openalex.org/A5000003647,https://openalex.org/A5000016946,1
https://openalex.org/A5000003647,https://openalex.org/A5000019509,1
https://openalex.org/A5000003647,https://openalex.org/A5000020633,1
https://openalex.org/A5000003647,https://openalex.org/A5000024855,1
